Datum,Zaehlerstand
29.04.2020,2449
30.04.2020,1757
01.05.2020,2354
02.05.2020,1069
03.05.2020,4651
04.05.2020,2458
05.05.2020,3933
06.05.2020,4556
07.05.2020,4905
08.05.2020,4708
09.05.2020,5389
10.05.2020,2471
11.05.2020,1846
12.05.2020,2987
13.05.2020,3172
14.05.2020,3492
15.05.2020,3697
16.05.2020,4304
17.05.2020,5898
18.05.2020,4305
19.05.2020,4618
20.05.2020,4130
21.05.2020,8027
22.05.2020,3082
23.05.2020,2781
24.05.2020,2932
25.05.2020,3331
26.05.2020,4840
27.05.2020,5063
28.05.2020,4964
29.05.2020,4857
30.05.2020,4426
31.05.2020,5778
01.06.2020,7067
02.06.2020,4985
03.06.2020,4469
04.06.2020,1618
05.06.2020,1449
06.06.2020,2154
07.06.2020,3860
08.06.2020,3553
09.06.2020,3922
10.06.2020,2992
11.06.2020,3974
12.06.2020,5240
13.06.2020,3892
14.06.2020,2568
15.06.2020,3591
16.06.2020,2200
17.06.2020,3151
18.06.2020,3408
19.06.2020,4161
20.06.2020,4108
21.06.2020,5816
22.06.2020,3927
23.06.2020,5643
24.06.2020,5613
25.06.2020,5146
26.06.2020,5034
27.06.2020,3142
28.06.2020,3134
29.06.2020,2686
30.06.2020,3683
01.07.2020,1830
02.07.2020,2941
03.07.2020,3579
04.07.2020,2554
05.07.2020,3007
06.07.2020,2733
07.07.2020,3778
08.07.2020,1046
09.07.2020,2509
10.07.2020,2166
11.07.2020,3564
12.07.2020,4832
13.07.2020,4562
14.07.2020,2811
15.07.2020,3432
16.07.2020,1440
17.07.2020,3139
18.07.2020,4365
19.07.2020,4924
20.07.2020,3315
21.07.2020,4357
22.07.2020,4236
23.07.2020,4892
24.07.2020,3227
25.07.2020,2880
26.07.2020,3103
27.07.2020,3607
28.07.2020,3952
29.07.2020,4403
30.07.2020,4894
31.07.2020,4390
01.08.2020,3078
02.08.2020,4110
03.08.2020,3672
04.08.2020,4525
05.08.2020,5248
06.08.2020,5230
07.08.2020,4643
08.08.2020,4319
09.08.2020,4071
10.08.2020,4257
11.08.2020,4070
12.08.2020,3060
13.08.2020,3399
14.08.2020,3292
15.08.2020,2995
16.08.2020,4693
17.08.2020,2863
18.08.2020,3568
19.08.2020,4863
20.08.2020,4291
21.08.2020,3562
22.08.2020,3990
23.08.2020,3099
24.08.2020,3461
25.08.2020,3261
26.08.2020,1896
27.08.2020,3948
28.08.2020,3215
29.08.2020,3247
30.08.2020,3203
31.08.2020,3030
01.09.2020,3697
02.09.2020,4390
03.09.2020,2418
04.09.2020,2631
05.09.2020,2572
06.09.2020,3924
07.09.2020,3924
08.09.2020,3802
09.09.2020,3736
10.09.2020,4185
11.09.2020,4122
12.09.2020,4112
13.09.2020,4737
14.09.2020,4635
15.09.2020,5067
16.09.2020,4462
17.09.2020,4061
18.09.2020,3907
19.09.2020,3860
20.09.2020,4953
21.09.2020,4354
22.09.2020,4825
23.09.2020,4235
24.09.2020,3381
25.09.2020,2456
26.09.2020,634
27.09.2020,1682
28.09.2020,2107
29.09.2020,2819
30.09.2020,3086
01.10.2020,2181
02.10.2020,2556
03.10.2020,881
04.10.2020,1624
05.10.2020,1992
06.10.2020,1977
07.10.2020,2156
08.10.2020,2762
09.10.2020,2169
10.10.2020,1831
11.10.2020,2020
12.10.2020,1938
13.10.2020,2601
14.10.2020,2236
15.10.2020,1916
16.10.2020,1896
17.10.2020,1560
18.10.2020,2045
19.10.2020,3304
20.10.2020,2438
21.10.2020,2010
22.10.2020,2432
23.10.2020,1427
24.10.2020,2046
25.10.2020,935
26.10.2020,2634
27.10.2020,2730
28.10.2020,2725
29.10.2020,1921
30.10.2020,2194
31.10.2020,3056
01.11.2020,1302
02.11.2020,2367
03.11.2020,2743
04.11.2020,2913
05.11.2020,2449
06.11.2020,2735
07.11.2020,2933
08.11.2020,2666
09.11.2020,2649
10.11.2020,3072
11.11.2020,2179
12.11.2020,2420
13.11.2020,2295
14.11.2020,2862
15.11.2020,2241
16.11.2020,2010
17.11.2020,2359
18.11.2020,3478
19.11.2020,1646
20.11.2020,2047
21.11.2020,1465
22.11.2020,1415
24.11.2020,2452
25.11.2020,2563
26.11.2020,2212
27.11.2020,1948
28.11.2020,1860
29.11.2020,1363
30.11.2020,1491
01.12.2020,1032
02.12.2020,1801
03.12.2020,1515
04.12.2020,1586
05.12.2020,1812
06.12.2020,1037
07.12.2020,1043
08.12.2020,1861
09.12.2020,1924
10.12.2020,1695
11.12.2020,1279
12.12.2020,720
13.12.2020,1614
14.12.2020,1529
15.12.2020,989
16.12.2020,2189
17.12.2020,1791
18.12.2020,2403
19.12.2020,2277
20.12.2020,1789
21.12.2020,965
22.12.2020,1240
23.12.2020,601
24.12.2020,500
25.12.2020,706
26.12.2020,1110
27.12.2020,483
28.12.2020,1237
29.12.2020,1313
30.12.2020,1284
31.12.2020,440
01.01.2021,1284
02.01.2021,1310
03.01.2021,948
04.01.2021,1276
05.01.2021,1391
06.01.2021,1281
07.01.2021,856
08.01.2021,881
09.01.2021,975
10.01.2021,1244
11.01.2021,1446
12.01.2021,1021
13.01.2021,1696
14.01.2021,1571
15.01.2021,1421
16.01.2021,1162
17.01.2021,365
18.01.2021,1582
19.01.2021,932
20.01.2021,1958
21.01.2021,1537
22.01.2021,1766
23.01.2021,2315
24.01.2021,445
25.01.2021,873
26.01.2021,1016
27.01.2021,891
28.01.2021,575
29.01.2021,1027
30.01.2021,1055
31.01.2021,2169
01.02.2021,1299
02.02.2021,1286
03.02.2021,1444
04.02.2021,3020
05.02.2021,2173
06.02.2021,672
07.02.2021,413
08.02.2021,492
09.02.2021,728
10.02.2021,790
11.02.2021,1016
12.02.2021,839
13.02.2021,895
14.02.2021,1197
15.02.2021,657
16.02.2021,1728
17.02.2021,2047
18.02.2021,1562
19.02.2021,2653
20.02.2021,3624
21.02.2021,5195
22.02.2021,2577
23.02.2021,3526
24.02.2021,4009
25.02.2021,3824
26.02.2021,1794
27.02.2021,2398
28.02.2021,3885
01.03.2021,2939
02.03.2021,3548
03.03.2021,3527
04.03.2021,931
05.03.2021,2052
06.03.2021,2311
07.03.2021,2661
08.03.2021,1811
09.03.2021,1039
10.03.2021,2244
11.03.2021,1120
12.03.2021,1361
13.03.2021,524
14.03.2021,896
15.03.2021,1190
16.03.2021,1378
17.03.2021,1372
18.03.2021,1629
19.03.2021,2104
20.03.2021,2181
21.03.2021,1294
22.03.2021,1703
23.03.2021,2360
24.03.2021,3423
25.03.2021,2581
26.03.2021,2980
27.03.2021,1230
28.03.2021,2911
29.03.2021,3990
30.03.2021,4859
31.03.2021,5008
01.04.2021,3867
02.04.2021,1895
03.04.2021,2041
04.04.2021,1358
05.04.2021,467
06.04.2021,823
07.04.2021,524
08.04.2021,1687
09.04.2021,2150
10.04.2021,671
11.04.2021,378
12.04.2021,1474
13.04.2021,2035
14.04.2021,2084
15.04.2021,2246
16.04.2021,2215
17.04.2021,2689
18.04.2021,2451
19.04.2021,1608
20.04.2021,3800
21.04.2021,3112
22.04.2021,3147
23.04.2021,3356
24.04.2021,3691
25.04.2021,4063
26.04.2021,3300
27.04.2021,3808
28.04.2021,4093
29.04.2021,1827
30.04.2021,2250
01.05.2021,3906
02.05.2021,2384
03.05.2021,2654
04.05.2021,1178
05.05.2021,1561
06.05.2021,1878
07.05.2021,1752
08.05.2021,2163
09.05.2021,6185
10.05.2021,2469
11.05.2021,1787
12.05.2021,2707
13.05.2021,4452
14.05.2021,2528
15.05.2021,1359
16.05.2021,2013
17.05.2021,1450
18.05.2021,1394
19.05.2021,1972
20.05.2021,2799
21.05.2021,2366
22.05.2021,684
23.05.2021,2881
24.05.2021,1802
25.05.2021,858
26.05.2021,1565
27.05.2021,1209
28.05.2021,3310
29.05.2021,4272
30.05.2021,6116
31.05.2021,4429
01.06.2021,4929
02.06.2021,4873
03.06.2021,2306
