Datum,Zaehlerstand
05.04.2019,1198.00
06.04.2019,1479.00
07.04.2019,2848.00
08.04.2019,1518.00
09.04.2019,1319.00
10.04.2019,1763.00
11.04.2019,1611.00
12.04.2019,1060.00
13.04.2019,584.00
14.04.2019,1115.00
15.04.2019,1684.00
16.04.2019,1874.00
17.04.2019,1161.00
18.04.2019,2228.00
19.04.2019,3098.00
20.04.2019,2087.00
21.04.2019,2343.00
22.04.2019,3127.00
23.04.2019,1979.00
24.04.2019,1620.00
25.04.2019,1380.00
26.04.2019,1063.00
27.04.2019,376.00
28.04.2019,959.00
29.04.2019,1541.00
30.04.2019,1942.00
01.05.2019,2217.00
02.05.2019,1452.00
03.05.2019,1239.00
04.05.2019,579.00
05.05.2019,763.00
06.05.2019,1221.00
07.05.2019,1486.00
08.05.2019,821.00
09.05.2019,1373.00
10.05.2019,1094.00
11.05.2019,576.00
12.05.2019,1575.00
13.05.2019,2095.00
14.05.2019,2149.00
15.05.2019,2325.00
16.05.2019,1763.00
17.05.2019,1228.00
18.05.2019,1729.00
19.05.2019,1929.00
20.05.2019,1277.00
21.05.2019,560.00
22.05.2019,1902.00
23.05.2019,2648.00
24.05.2019,2346.00
25.05.2019,2427.00
26.05.2019,2447.00
27.05.2019,1424.00
28.05.2019,1451.00
29.05.2019,2606.00
30.05.2019,2150.00
31.05.2019,2479.00
01.06.2019,3566.00
02.06.2019,3970.00
03.06.2019,1681.00
04.06.2019,2610.00
05.06.2019,3006.00
06.06.2019,1913.00
07.06.2019,2079.00
08.06.2019,1159.00
09.06.2019,3655.00
10.06.2019,2533.00
11.06.2019,1906.00
12.06.2019,1895.00
13.06.2019,2509.00
14.06.2019,2917.00
15.06.2019,1922.00
16.06.2019,3404.00
17.06.2019,3335.00
18.06.2019,3238.00
19.06.2019,2261.00
20.06.2019,2233.00
21.06.2019,2550.00
22.06.2019,2972.00
23.06.2019,3577.00
24.06.2019,2869.00
25.06.2019,2958.00
26.06.2019,2869.00
27.06.2019,3243.00
28.06.2019,3267.00
29.06.2019,3112.00
30.06.2019,2718.00
01.07.2019,2987.00
02.07.2019,3165.00
03.07.2019,3182.00
04.07.2019,3410.00
05.07.2019,3152.00
06.07.2019,2819.00
07.07.2019,2976.00
08.07.2019,2522.00
09.07.2019,3108.00
10.07.2019,3149.00
11.07.2019,2124.00
12.07.2019,1860.00
13.07.2019,1859.00
14.07.2019,2372.00
15.07.2019,2147.00
16.07.2019,2662.00
17.07.2019,2764.00
18.07.2019,2660.00
19.07.2019,2284.00
20.07.2019,1496.00
21.07.2019,3428.00
22.07.2019,3082.00
23.07.2019,2994.00
24.07.2019,2758.00
25.07.2019,2301.00
26.07.2019,1926.00
27.07.2019,1419.00
28.07.2019,724.00
29.07.2019,3025.00
30.07.2019,2960.00
31.07.2019,2421.00
01.08.2019,2767.00
02.08.2019,2026.00
03.08.2019,1896.00
04.08.2019,3660.00
05.08.2019,2170.00
06.08.2019,2090.00
07.08.2019,2096.00
08.08.2019,2628.00
09.08.2019,1291.00
10.08.2019,1925.00
11.08.2019,2820.00
12.08.2019,1596.00
13.08.2019,1886.00
14.08.2019,2746.00
15.08.2019,1466.00
16.08.2019,2337.00
17.08.2019,1316.00
18.08.2019,822.00
19.08.2019,2507.00
20.08.2019,2765.00
21.08.2019,3081.00
22.08.2019,3451.00
23.08.2019,3089.00
24.08.2019,2904.00
25.08.2019,3591.00
26.08.2019,2799.00
27.08.2019,2893.00
28.08.2019,2824.00
29.08.2019,2508.00
30.08.2019,3164.00
31.08.2019,2771.00
01.09.2019,2021.00
02.09.2019,2884.00
03.09.2019,2655.00
04.09.2019,2295.00
05.09.2019,1984.00
06.09.2019,2496.00
07.09.2019,1009.00
08.09.2019,1044.00
09.09.2019,1961.00
10.09.2019,2727.00
