Datum,Zaehlerstand
05.08.2018,2721.00
06.08.2018,5591.00
07.08.2018,5448.00
08.08.2018,4982.00
09.08.2018,4818.00
10.08.2018,5767.00
11.08.2018,4630.00
12.08.2018,3109.00
13.08.2018,3536.00
14.08.2018,4474.00
15.08.2018,5804.00
16.08.2018,6233.00
17.08.2018,4326.00
18.08.2018,4613.00
19.08.2018,3174.00
20.08.2018,5277.00
21.08.2018,6111.00
22.08.2018,6664.00
23.08.2018,6590.00
24.08.2018,5472.00
25.08.2018,3555.00
26.08.2018,2976.00
27.08.2018,5481.00
28.08.2018,6912.00
29.08.2018,5348.00
30.08.2018,6007.00
31.08.2018,6414.00
01.09.2018,5081.00
02.09.2018,2982.00
03.09.2018,5426.00
04.09.2018,6521.00
05.09.2018,6282.00
06.09.2018,4141.00
07.09.2018,5147.00
08.09.2018,4871.00
09.09.2018,2939.00
10.09.2018,6229.00
11.09.2018,6900.00
12.09.2018,6701.00
13.09.2018,4550.00
14.09.2018,5620.00
15.09.2018,4560.00
16.09.2018,3758.00
17.09.2018,6518.00
18.09.2018,6908.00
19.09.2018,6849.00
20.09.2018,6827.00
21.09.2018,4599.00
22.09.2018,3350.00
23.09.2018,659.00
24.09.2018,4627.00
25.09.2018,5812.00
26.09.2018,5554.00
27.09.2018,6126.00
28.09.2018,4332.00
29.09.2018,4405.00
30.09.2018,2561.00
01.10.2018,4392.00
02.10.2018,3606.00
03.10.2018,2033.00
04.10.2018,5534.00
05.10.2018,5980.00
06.10.2018,5480.00
07.10.2018,1886.00
08.10.2018,5955.00
09.10.2018,6014.00
10.10.2018,6492.00
11.10.2018,6348.00
12.10.2018,5994.00
13.10.2018,5466.00
14.10.2018,3264.00
15.10.2018,6079.00
16.10.2018,6063.00
17.10.2018,5870.00
18.10.2018,5691.00
19.10.2018,5107.00
20.10.2018,4082.00
21.10.2018,2484.00
22.10.2018,4208.00
23.10.2018,4483.00
24.10.2018,3743.00
25.10.2018,4578.00
26.10.2018,4177.00
27.10.2018,3196.00
28.10.2018,1504.00
29.10.2018,4423.00
30.10.2018,2757.00
31.10.2018,4545.00
01.11.2018,1249.00
02.11.2018,4544.00
03.11.2018,3989.00
04.11.2018,1704.00
05.11.2018,4726.00
06.11.2018,5398.00
07.11.2018,5285.00
08.11.2018,5309.00
09.11.2018,5193.00
10.11.2018,2292.00
11.11.2018,1036.00
12.11.2018,3727.00
13.11.2018,5017.00
14.11.2018,4845.00
15.11.2018,5004.00
16.11.2018,4847.00
17.11.2018,4009.00
18.11.2018,1967.00
19.11.2018,4386.00
20.11.2018,4362.00
21.11.2018,4608.00
22.11.2018,4799.00
